genre,artist,track,song_id
Bachata,Romeo Santos,Promise (feat. Usher),0jr6tT2vc4cIFPHb6wufG3
Bachata,Prince Royce,Dancing in the Moonlight,3H0MZWoFs9THnbYbjFkeHn
Bachata,NATTI NATASHA,Desde Hoy,4ob6ms155NnDHo3NcNqeue
Bachata,Prince Royce,La Carretera,2yvjjJrWzVzA2zg4VsoEmo
Bachata,Romeo Santos,Mi Santa (feat. Tomatito),4EbAftNM732UGLF8gmIIsX
Bachata,Aventura,Su Veneno,709hAukJxapqTU9VhsiQm0
Bachata,Shakira,Monotonía,6G12ZafqofSq7YtrMqUm76
Bachata,Romeo Santos,Solo Conmigo,22iCMlT0xYryKNnz4X5Vwn
Bachata,Prince Royce,Can't Help Falling in Love,0Hl6lMsM9nGiPdWTo6FHmk
Bachata,Prince Royce,Stand by Me,0DQd0tWurMHUAv0cMnDELH
Bachata,Enrique Iglesias,ASI ES LA VIDA,0Me3GyNuLOa1YTIxhJPyCn
Bachata,Prince Royce,Deja vu,5clmffOxeckeJ2e3GMy6UZ
Bachata,Aventura,Inmortal,2swZ0X1njeU32SNJeBKIfW
Bachata,Romeo Santos,Debate De 4,1dZe54pxTPI1XsISVTR6ns
Bachata,Romeo Santos,Que Se Mueran,7FrPSk0rZdCPR50pfzdzMK
Bachata,Prince Royce,Incondicional,5GQIxPkd4OaLECpw8ZPZFm
Bachata,Romeo Santos,Héroe Favorito,6BdAwMv1YorLfkBWlE493X
Bachata,Romeo Santos,You,1sQrCwV8vvtYLqa0KQlwE9
Bachata,Prince Royce,Carita de Inocente,30oZjF87SHCd0CE0ttGm5U
Bachata,Prince Royce,Te Robaré,3fPMRb2gcFTZcYmR0bXnDc
Bachata,Romeo Santos,7 Días,3sTVMGhTdyyLM67WyYhYMB
Bachata,Romeo Santos,Canalla,4XEXrp37kZXpQTB2r5vWbS
Bachata,Sin Bandera,Entra en Mi Vida,4W6za66pgH7QBbeiU9kS1v
Bachata,Romeo Santos,Amigo,4n82bvvKnaCSbM0pXWbR1S
Bachata,Romeo Santos,El Beso Que No Le Di,2kcc5humLS6PKOI9rwvXex
Bachata,Romeo Santos,Bebo,7HsebNHZDGj8UhWIrZaMx6
Bachata,Ozuna,Ibiza,1h9P5WJwyvK8OB7O2YiXgp
Bachata,Romeo Santos,Inocente,6rXvMpWJbTyhSrVWye7jPE
Bachata,Zacarias Ferreira,Es Tan Difícil,0Ihu6hcj4hrWVz22W3G10P
Bachata,C. Tangana,Tú Me Dejaste De Querer,5ddFjrPG8NgQQ6xlOQIVd2
Bachata,Romeo Santos,ileso,2zHgz7X52WqdckhjMJj6mt
Bachata,Romeo Santos,La Bella Y La Bestia,7ouoNxUzbi6bLGOZdjp8CH
Bachata,Romeo Santos,Soberbio,6hV6EpITzeBa1mzq5tvqpj
Bachata,Juan Luis Guerra 4.40,Bachata Rosa,3H9GcHKKJyZ9TEOLKlJ1U5
Bachata,Chayanne,Me Enamoré de Ti,1sJFu2pvYJhtEOo9oVe1TZ
Bachata,Romeo Santos,Payasos,1soECbw2IFdWt5W8Rb4uG7
Bachata,Marc Anthony,Punta Cana,6tFXzOTZCTZ8t62NiLjC5z
Bachata,Prince Royce,Las Cosas Pequeñas,4Toh8quWdvfkOAYIPXzWAe
Bachata,Romeo Santos,Carmín (feat. Juan Luis Guerra),7feNblkR0A56vttsAGTyzK
Bachata,Romeo Santos,Me Quedo,301E9bwin8Gh2PCp0doIDz
Bachata,Toby Love,Tengo un Amor,4dz2XW41AQTMn0bFKzaqsr
Bachata,Vicente Garcia,Carmesí,3fk5fBFB27GbWGATdBpOgr
Bachata,Romeo Santos,Centavito,68py7hjoxoGSE8HEoQIIwi
Bachata,Frank Reyes,Quién Eres Tu,0D0hqpMEi4aHukh8zP5gSF
Bachata,Romeo Santos,Tuyo,3cZhoRYQFqJ8B9z0AN9gJB
Bachata,Romeo Santos,La Demanda,3zVibdZHsVH05p5Crux6xX
Bachata,Romeo Santos,Boomerang,0ill3qz7eiLAswHanCCoeJ
Bachata,NATTI NATASHA,Tu Loca,3rNjg96AJMRTsRZ6GKRICw
Bachata,Prince Royce,Soy el Mismo,56z1fafH2YkIUk0XqzM3Ll
Bachata,Romeo Santos,No Tiene la Culpa,0beYgCC4ErBZyEUbnpdyOE
Bachata,Carlos Rivera,Calumnia,2AX7b01Rmdf215GOK3OIF8
Bachata,Prince Royce,Culpa al Corazón,0Kt035u0yJBkOnM1BYPpI6
Bachata,Prince Royce,Te Me Vas,18MbEK3bfXlTBQZSr74afQ
Bachata,Romeo Santos,Sin Fin,4BBTalxG6c1Aoai1x1EA5g
Bachata,Camilo,Ambulancia,5OPte07J5hRK1pTn0f7ldr
Bachata,Romeo Santos,Fui a Jamaica,1bTGBPtXr3SrQRTlrYcx3w
Bachata,Ozuna,Señor Juez,2PH533J1xudlfZ5GaHAdVX
Bachata,Romeo Santos,Suegra,3DGvNJcyicD4gHoVEvH86P
Bachata,Camila,Perdón,2LgGkK27qwPG4ls3OsNmuj
Bachata,Romeo Santos,Malevo,55NJgOC1k3hMF9SqTX1oXu
Bachata,Romeo Santos,Obra Maestra,4nH1WOx8g4KeDI0DFF3oQj
Bachata,Romeo Santos,Perjurio,5Cgdd7ieR7DvInsOm9f9Ce
Bachata,Prince Royce,Lotería,17Ey9p2LVX9BWaq51t56xU
Bachata,Prince Royce,Moneda (feat. Gerardo Ortiz),6zR3aAwQ7cn2U7F1sBtdj1
Bachata,Romeo Santos,Los Últimos,6Y9P646HsmJtZEE2zmgHeF
Bachata,Romeo Santos,El Papel Part 1 (Versión Amante),4uUxCpAWzNxpMXoUYCoERX
Bachata,Prince Royce,Otra Vez,5iB0npbmkMygzGFcksUEeb
Bachata,Romeo Santos,Amor Enterrado,3cdTfwai1PtCGOd9DIBMNU
Bachata,Romeo Santos,Millonario,0pB0CN0dxKKmZghn4gpLhj
Bachata,Prince Royce,Amor Prohibido,6BEegAev4N2O6arBbXgtdd
Bachata,Alex Bueno,Nuestro Amor,197PCRC6OSRsJvYCurlsdz
Bachata,Prince Royce,Morir Solo,18hnXK4HWm3BxT8QijiJVO
Bachata,Prince Royce,Solita,7f7hBMVpdt2KGVOMHCGQnl
Bachata,Toby Love,Te Parece Poco,2uSSzhpzGhLxAsArQH8DVW
Bachata,Romeo Santos,Años Luz,6hwmqR7uQhytLnJzt1RVPF
Bachata,Prince Royce,Si Supieras,2XDa7vfcZnxbSVtwDm0AKK
Bachata,Toby Love,Tengo Un Amor (feat. Rakim & Ken-Y) - Remix Version,4mDWapOAzoFsHu8TPcP2R0
Bachata,Chayanne,Bailando Dos Corazones - Bachata Remix,0HAZyxYDT0xT6CgFlftnW6
Bachata,Leslie Grace,Be My Baby,2hhc7L0Pwx2tCYD8T7q0L1
Bachata,Debi Nova,Quédate,0is5MOZLNpo5iAY3M0B9ml
Bachata,Romeo Santos,Premio (feat. Swizz Beatz),0XgrIYFSqB1lz1funoBBjC
Bachata,Kapo,ESTA ES TU CASA NENA,1be5haaiIQXBp7nQFhhpge
Bachata,Manuel Turizo,Te Creo (feat. Diomedes Díaz),0a1ElZUxaVT1ndiycmqLQ0
Bachata,Héctor Montaner,Tú Te Vas,2OewLnhdPvtSjM7DDluP4s
Bachata,Juan Luis Guerra 4.40,Bachata En Fukuoka,6IfMD01z39P15HKezjdaMP
Bachata,NATTI NATASHA,La Mejor Versión de Mi - Remix,2dy3TKVDEbIeWxeIb8JWqZ
Bachata,Aventura,Un Beso,1SaEt8dwTuLDzenUu5BqI6
Bachata,Prince Royce,Carita de Inocente (feat. Myke Towers) - Remix,5kQre7o8ky5DXeEPcyaCR1
Bachata,Romeo Santos,Eres Mía,6I86RF3odBlcuZA9Vfjzeq
Bachata,Aventura,El Perdedor,27ze5t5tIDPlVits0KRbxT
Bachata,Monchy & Alexandra,Hoja En Blanco,0wDEs6WvqDHq4XJZC0dHhO
Bachata,Prince Royce,Corazón Sin Cara,0u4N6w5lBw5xMrzJitRWUo
Bachata,Zacarias Ferreira,La Asesina,1WoDc1x28zHmxnPvvM5GLh
Bachata,Juan Luis Guerra 4.40,Frío Frío,1UzxNNiJhUPngbfANRlQqM
Bachata,Maná,El verdadero amor perdona - dueto con Prince Royce,3Z3ZUu41QYobvrKr494Vjs
Bachata,Juan Luis Guerra 4.40,Que Me Des Tu Cariño,3sMknNKJKr6GHIYpcRodyD
Bachata,El Chaval de la Bachata,Donde Estan Esos Amigos,0PLpw3w76h4mVnXUDnveRG
Bachata,Monchy & Alexandra,Te Quiero Igual Que Ayer - Bachata,1R86zyuubq0Q1GV1OfweIj
Bachata,Joe Veras,Se Te Nota,2QesqG94HS8ONoB8yr0vec
Bachata,Frank Reyes,Tu Eres Ajena - Bachata,64zjvItFmkY8Q96tcmGQ6n
Bachata,Los Toros Band,"Quizás Si, Quizás No",2PB9a06sOHZtG2m4SHgxM2
Bachata,Alex Bueno,Que Vuelva,0ndYI8UT0PMaJzKLJbFr35
Bachata,Monchy & Alexandra,No Es una Novela,6u0YMyjnpSHi8EyHRkCCAP
Bachata,El Chaval de la Bachata,Dile A El,1xQ4Q4chj2FlYt0XHTmClJ
Bachata,Raulin Rodriguez,Medicina De Amor,0OgX5NA7KFx8FCr5W0HYl9
Bachata,Los Toros Band,Si Estuvieras Aquí,5LaOePNL1J2kjhmj98xKif
Bachata,Teodoro Reyes,Hombre No Muere de Pena,4vVvPFs0eszYfWHO2Qnzau
Bachata,Kiko Rodriguez,"Vagabundo, Borracho y Loco",7HaK3CjawpQc6kKJXAIrcw
Bachata,Raulin Rodriguez,Nereyda,4GqF1OeM18jaUiCs56JR5s
Bachata,Bachata Heightz,Me Puedo Matar,0ZB79BnDaF7doBPvomCvGB
Bachata,El Chaval de la Bachata,Estoy Perdido,5ZusMaxnk5xdGrgkCeGoSl
Bachata,Luis Vargas,Esa Mujer,1RhQsb9KzlmaZ2dCPcefa7
Bachata,Luis Miguel Del Amargue,De Rodillas Te Pido,5RR49uwtf6kMHYRCU2b6A1
Bachata,Raulin Rodriguez,Que Vuelva,4NfwBgmzmzx8WpyIy9C6p7
Bachata,Joe Veras,El Hombre de Tu Vida,3f9d4UXihDnTq9X6SNEG1j
Bachata,Anthony Santos,Donde Estará,2Qn4KykQORcfezwFrBP2Ip
Bachata,Teodoro Reyes,Morire Bebiendo,5MghSaEvkfuqDJLhRdY30o
Bachata,Monchy & Alexandra,No Ha Sido Facil,5Xg9feC7RNaUO5x3Ns0yyE
Bachata,Los Toros Band,Mi Niña - Bachata Version,7wPbkC6evy2aeDSpH99C0H
Bachata,Xtreme,Shorty Shorty,0yBC5WuIxbsVfT9rxh0C9z
Bachata,Anthony Santos,Vete y Aléjate de Mí,4GEIoNh53QTgh0f4WamGAn
Bachata,Frank Reyes,Princesa,5ABUWUrqYGMXbF8qCZ5zF9
Bachata,Luis Miguel Del Amargue,Se Acabo Lo Bonito,1kA2zpba5Tg4YsOoeCtD6S
Bachata,Kiko Rodriguez,Hoy Te VI Pasar,4Z5KC5Oai5rYP0tXWKRUZr
Bachata,Anthony Santos,Voy Pa'Lla,4wGhnh1XWu5LnmAbNqOSaO
Bachata,Raulin Rodriguez,Esta Noche,5aKtF99Easewgyk5JDuJAd
Bachata,Joe Veras,Intentalo Tu,2UFQi6Zr1yeaaUaUmbw4ZI
Bachata,Luis Vargas,Volvió El Dolor,6RtArOmf3kH0Tcj61cDr0r
Bachata,Anthony Santos,Pégame Tu Vicio,55VkPG0F93r4gYkYXBetfE
Bachata,Zacarias Ferreira,Siento Que Te Quiero,2w9o0Yw1XYF3mmXMS82Vyp
Bachata,Kiko Rodriguez,El Verde de Tus Ojos,4P1JzdUkyVzw27tiahNLJY
Bachata,Elvis Martinez,Bailando Con El,6YhrPNvIJga1ACuEmsyaPO
Bachata,Xtreme,Adonde Se Fue,1q8dW5K7DI1HpZuYeESfoL
Bachata,Raulin Rodriguez,Ay hombe,5wsJ8UlGeXBKozC52hC2A4
Bachata,Teodoro Reyes,Los Pobres Tambien LLoran,2PcQcYs9O2akTO3uCgRdGg
Bachata,Frank Reyes,El Alcohol,4cKNAfFzbY6HCvU4dGwKvJ
Bachata,Yoskar Sarante,Perdido,18tS6OYnEJfHWokX62T322
Bachata,Xtreme,Ahora Vete,5DXObXBZLPaaXY58jBkCOw
Bachata,Zacarias Ferreira,Si Tú Me Dices Ven (El Lodo),18jpbSZVA950uq9JiwahHQ
Bachata,Teodoro Reyes,Muchachita Loca,7fvktGeoeOLJH3IBG8Ewlg
Bachata,Frank Reyes,Vine a Decirte Adios,7gz5kxYuat0XNOPgmPEg40
Bachata,Yoskar Sarante,Llora Alma Mía,6KioOiN7xTcjhlYC88qkgb
Bachata,Elvis Martinez,Laudano,748cKv3kTqwaccZl1jO16Z
Bachata,Zacarias Ferreira,La Avispa,2qU17itEaJatg5saBg4lm2
Bachata,Luis Vargas,Ceniza fria,1EQf1pDlHfgWgt7H9UXXRc
Bachata,Teodoro Reyes,No Le Pare,1zHtVDuBMEhmiJoZKV2E9u
Bachata,Luis Segura,Traicionera,6fzTmwo8NqN7vSsXnwgcjm
Bachata,Elvis Martinez,El Profesor,4jUznRZO8FyJgkEAP6QDBx
Bachata,Alex Bueno,Perdoname,3CWgv82JBVeL9KX48BNLmb
Bachata,Luis Vargas,Yo Mismo La Vi,5X1hQWcfE05YwwyDpyTtjk
Bachata,El Chaval de la Bachata,Me Voy De Ti,6M0P4vMP142vJD21lJcWqA
Bachata,Luis Segura,Pena Por Ti,1HX2dU4tr8PfvS648S0Xtz
Bachata,Ramon Cordero,Manantial De Amor,6oelKj4NvMNsbKOIrEkj2A
Bachata,Marino Perez,No la Quiero Ver Con Otro,7MbSL1f89YJGjuRmWLKlhf
Bachata,Luis Vargas,Veneno,4RzETuKgwfpRnUoi0TBZOL
Bachata,El Chaval de la Bachata,Solo Sin Ella,1mrcsPo2DR77u1a3cdr5IC
Bachata,Ramon Cordero,Amor del Bueno,2egwnJt2bLB7dAtW1t16uD
Bachata,Marino Perez,Con El Pecho Y El Corazón,0OsH0T56LpWn3GPGNlGijR
Bachata,Prince Royce,Rechazame,07p0kLnvfQQ2bLujHyzSGK
Bachata,Aventura,Todavía Me Amas,6eB5YDhEiJ2vsNajJP3732
Bachata,Juan Luis Guerra 4.40,Estrellitas y Duendes,0H6hDn1jaralA0JtSsW5DU
Bachata,Monchy & Alexandra,Hasta El Fin - Instrumental,4FwqvXpiIBXNTmVV1zRJpq
Bachata,Prince Royce,El Amor Que Perdimos,06EgH8BdWW9QRrlI6ZVQhW
Bachata,KAROL G,Amiga Mía,1tTEcJKC5uAtIoPrWCkmXZ
Bachata,Daniel Santacruz,Viral en Mi Mente,2WahHoz2VqJMet3A3OOzHd
Bachata,Jensen,Arjona,7pHhsG5SuPaZw0Ktof0ix5
Bachata,Anthony Santos,Hay Amores De Más,50q8LocPZDv2yV6IccyRj7
Bachata,Los Sufridos,La Zaza,7wbca2nUc5H5uXNpyyFBUo
Bachata,Mr. Don,El Corazón No Perdona,3xeKYApzfxkhvoBJmCZGwa
Bachata,Xavi,En Privado,2SkB7jADnfiWH8qAE9H8cO
Bachata,Johnny Sky,Desconocidos,0qkXMXSaDVQfQ7qiP9DDGU
Bachata,Ralphy Dreamz,La Rueda,1IhFRotuBhS4jJGxfk10LR
Bachata,Mr. Don,Cita,6qunupscDkjPmalMp3ybbs
Bachata,Greeicy,Estas Ganas,6axFk0R5Fm7BmnAle3CJ2T
Bachata,mhtresuno,Solo,7drxsX64tVAdhqkfa3B0D1
Bachata,Dani J,Ruta 66,3uMZGqWOjFQTPhgls6ZVSj
Bachata,Esty,No Es Amor,1Wa1vilRuR9mu1cuYRSyAZ
Bachata,Mario Baro,Sin Gravedad,1Q9apOKT7wESrkgceJVOpF
Bachata,Jhonny Evidence,Infiel,5i4tJCyJBAA5FetlDDp1qD
Bachata,Los Sufridos,Postalita,338FO6wNbL9zBfvqYk7qfg
Bachata,Johnny Sky,Dime,6NuyWrCUmOsoI7QY2ctvtD
Bachata,Manny Rod,12 Años,1mmaTUULiWZi6PVMLCGHll
Bachata,Mora,DROGA,18D0Za12EKUYklBQaJlaDP
Bachata,J Salez,Escondidas,5EXTrJSskWrszcWVtL2Z46
Bachata,Enrique Iglesias,Espacio en Tu Corazón - Remix,7umNc6U2AVcL0RwQIi7xZG
Bachata,Jalil Lopez,Que Pase,1sl3BFidCGYy9FdchsRPJ2
Bachata,Manuel Turizo,Qué Pecao,456U68M8lIymkz56Zroxh8
Bachata,Luis Miguel Del Amargue,Que Voy a Hacer,5PeTkjViSGyv9Zo8Gq9QjQ
Bachata,Mayinbito,Sed De Ti,0dLZuxYhPnaD4iFqcEkRlY
Bachata,Wilven Bello,El Amante,75o9TCfKzMTpNJ5QrHvrdj
Bachata,Aventura,Brindo Con Agua,0VazBorrrrE0vlacDVRQCx
Bachata,Los Sufridos,Duro De Verdad pt.2,0glj70T9fN3kyJzYmTKzy1
Bachata,Mike Bahía,Hola Mi Amor,7L3Z21b1wuEO1Os5xgSE6G
Bachata,Ralphy Dreamz,Aquí No Es,06rPvwnIAn14OMlNCiF9ex
Bachata,NATTI NATASHA,Ya No Comparto,0099ZFXDXNi4DuRhoOiEaV
Bachata,Henry Santos,No Te Encuentro (Ft. Alexandra The Queen),6aITzI4rJu9VXi6TsjOFUQ
Bachata,Kany García,En Esta Boca,3zKMajDXwhD68TnmMOnCPM
Bachata,Mr. Don,Mismo Error,0R2wIS2XiKpiSz9RubneBP
Bachata,Prince Royce,Anestesiada (feat. Luis Miguel Del Amargue),0E4h8zC9FLEAFia0XzRL1e
Bachata,Jalil Lopez,No Vas a Encontrar,1GGpgUDxD5bjEq0OSEDTvc
Bachata,Juan Luis Guerra 4.40,DJ Bachata,5UDHsuQFqklYGe6qzWGU3y
Bachata,Maluma,Procura,2RXrX4BuyEPmmRCNzIJsYQ
Bachata,Mike Bahía,Mi Pecadito,5yrbKnKL9mKC61StX948w1
Bachata,Pablo Alborán,Amigos (con Maria Becerra) - Bachata,1WKrbAsxU1btgN76QZiZUS
Bachata,Elsa y Elmar,atravesao,6ZQau5OYmv8C3iZb8WUQLF
Bachata,Jalil Lopez,Pincesa Mia,3P3KYALsULoYB2D8qIuu2A
Bachata,Esme,La Primera Vez,1AoqSmaDwrMPCp3uizOagF
Bachata,Toby Love,Llorar Lloviendo,3QeU2rcc5buv0B9VA0gRKH
Bachata,Toby Love,Casi Casi,2EbRg8JJhs2A3GJ62Cat9Y
Bachata,Grupo Extra,Traicionera - Bachata Radio Edit,1O0bPqavv3jS2NffplRMi1
Bachata,Sasha X,Let Me Love You (Bachata Remix),2A4GIEyRxcxIXhziPoSRG8
Bachata,Thalia,Te Perdiste Mi Amor (feat. Prince Royce),1Q8NiatGDc6YgefNwT7Jgu
Bachata,Henry Santos,Traiciónalo Conmigo,5NmKNwXMyZiWcPlL6QcXUT
Bachata,Aventura,Mi Corazoncito,4NUaZtcR3QDhq2dMweiGtd
Bachata,Dustin Richie,Sed de Ti,3ndbjWW70L6fGzAbAO6uJ2
Bachata,Karlos Rosé,Sabotaje,0hOpiCYtwEYqenDr8ME31H
Bachata,Chris Paradise,Desnuda,0zq03TrizGIEYbOxxE6J7h
Bachata,Montelier,Conmigo Esta Bachata,5jX1NEKAUZAnLAR6eA5s90
Bachata,"Héctor Acosta ""El Torito""",Amorcito Enfermito,1RcJsBhCLIirV7PPJT5A2k
Bachata,Aventura,Enseñame a Olvidar,79MlVxKj43tDISSISiVHJM
Bachata,Messiah,Salvaje,5PFcguBpGSywTl5SUCqdaL
Bachata,Mr. Don,Contigo,6ebEmY5oHf726sI9iDHppg
Bachata,Mr. Don,Yo Te Prometo - Remix,3dO8ScvlHx9OnnICsFCFHN
Bachata,Mr. Don,Amazing,3YQXilHzLnl2yVwqc93fRR
Bachata,Carlos y Alejandra,Cuanto Duele,5J7ZrlSLn5yVTLOHjGHalv
Bachata,Kewin Cosmos,Como Los 90's (Bachata Version),0RechAhcCHefgMyexNdxJE
Bachata,Jhoni The Voice,Religión,14q8qADoS0GfBzCyXhdZHy
Bachata,Ephrem J,Bailando,6GbDfdJrOSH2xpJBuaZ3Dw
Bachata,jr,Otro Te Besa,0SA1E6PTFBYfPMF8IwqHLU
Bachata,Bachata Heightz,Era Mentira,6R8Wtmkt4gExspMQV3W9xw
Bachata,Carlos y Alejandra,Cafecito,7nmNs5rnnuMRNmUB9ZucXk
Bachata,Relleo,SEX WAR,7yWWKfKpaQ5WpYtuY6GN3c
Bachata,Grupo Extra,Solo Mia - Bachata Version,51x4iBwVhhPCycQtB76Vf4
Bachata,Jalil Lopez,Soy Yo,3K2UhwxyWdtnukemG2yiP0
Bachata,Toby Love,Lejos,3Ux53Gwh9txPtWaO7AXKZQ
Bachata,Chelion,Mi Vida,2M6nWcxoH162Bvoe23OdMJ
Bachata,Joel Santos,Si Esta Casa Hablara (Bachata Version),1rI0P3zoKjEgIUFWGIE6KG
Bachata,Lola Jane,Kiss Me,0mGgZ37ykatw88uuoMqAPn
Bachata,Dj Nassos B,Bad Habits - Bachata Version,7jnXxr4waG6Bkt4UTM7buw
Bachata,DJ Khalid,Lost on You,1VuySX01MfJgxzLHUDSGm6
Bachata,Monchy & Alexandra,Robarte Un Beso,6SlNMaSkNMlT5rklMwa6CY
Bachata,Dani J,Bésame,2iEgum2Xg07cLP6DAG3xAw
Bachata,DJ Clau,Miénteme - Bachata Version,17pKnWWb6rs8A7qklwLnKe
Bachata,Sasha X,Loneliness (Bachata Remix),7KtyzJcV3C8tKXB3BmeTkf
Bachata,Sasha X,Breakup Sex (Bachata Remix),5VLfPapRKUE5xQ7ToIRnq2
Bachata,Luis Baca,El Amante (Versión Bachata),1QT6QCPwN41qKSYvfJDWCi
Bachata,Dj Ricky Campanelli,Frente a Frente (feat. Karl Wolf),4S5iDK3QFT2bMmknhkuUJp
Bachata,Pinto Picasso,Una Vuelta,5zLHwFSoGvK5AUbma0pQDS
Bachata,Pinto Picasso,Señal,1mPxJsJih80iCIiX6JIz2a
Bachata,Kewin Cosmos,Calma,7cOBQeZiaECiC9DANVcZ8h
Bachata,Relleo,CUPID,0NpuhflGDjJBa4FbvJGCMV
Bachata,Prince Royce,Mi Ultima Carta,0NAT5pDG4XcYe9sUD3fR7k
Bachata,Pinto Picasso,Paris,3ovPAIIqtudVzE5xEGmdN7
Bachata,Pinto Picasso,Como Va a Ser,3zrbxSHWhLn4ZjWEDmc2Yw
Bachata,jr,La Estrella,5RSeiHJVaCVaehLj2D4PM5
Bachata,Alex Tapia,Señorita (Bachata Version),5r3XQkUPL0oKTBnQGCUBN0
Bachata,DJ Khalid,How Deep Is Your Love,3wyaGTzb9Sb8eAfCazfdoL
Bachata,DJ Khalid,Faded,2xiC5CILwU5HRBUS08SwfD
Bachata,Grupo Extra,Despacito - Bachata Version,1488SioojRAQGLhNJQwdIt
Bachata,Dj Nassos B,Todo De Ti - Bachata Version,3gOA6FyQJHRiNweLRs6Gv9
Bachata,DJ Khalid,Lips on You (Version Bachata),0AFdxNDaar8QuqMmzlYaSQ
Bachata,DJ Khalid,Amigos Con Derechos,2OZU1ZoSloAAycxmRwOPzu
Bachata,DJ Tronky,Tattoo - Bachata Version,06t7HeyYJ2xPeZ9rFfaa32
Bachata,Grupo Extra,A Traves del Vaso - Bachata Version,3VodZKgEgufsPL8MZ0c0tD
Bachata,Emjay,Sobrenatural,57mmMa5XhoheMfs6LwI94v
Bachata,Relleo,I KNOW,4uGcBRJSc6rncJnJr52NQS
Bachata,Mickey Then,Antojito,6xNUi3OkD5MyZ2MhsPIA0F
Bachata,DJ Khalid,Culpables (Bachata Version),3nHDtotJHBWDoCGHViM0gD
Bachata,sP Polanco,Congelado,5Sfxn5BfOGP9qx24wwY9uP
Bachata,Grupo Extra,Tengo una Necesidad - Bachata Version,6FGsnET6rEcNk3uVEH6vZu
Bachata,Dani J,Todo de Mi,1JHIAmLrqKwURVE5lHVuj4
Bachata,Karlos Rosé,El Juego,6VJXFHC578WIxhKYkWevod
Bachata,Kay One,Bachata,6PK070dD3j8I6VRmKVvSrP
Bachata,jr,Tesoro,4Gx0MIvg4wj3GiNwD7e5Qz
Bachata,Dani J,Confiésale,1cAEX5uhXif21h8oTvhlVx
Bachata,Pablo Alborán,Solamente tú,7sRXhReWmJF5pqyg3uUTES
Bachata,Grupo Extra,Volvió,4NqzlNd1ItsbnR3T1DJdQO
Bachata,Mr. Don,Mala,35hNtYsDTSNEGwCcIGH2TV
Bachata,Jiory,Eso Es Amor,4A5JfvzR4f1e8YL6ssvPAG
Bachata,Lirow,Bailando Bachata,4jCiC3KDKNk1x8y16tupUb
Bachata,Esme,Furioso Violento,4yF3K7FMSMIBj7g3JHIIG9
Bachata,ROSALÍA,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK
Bachata,Dustin Richie,Bachata a Lo Loco,4WVeyESDxYBmUjwhJt08sS
Bachata,jr,X Amada,41dZHLwCecP9HUF1c2i1Cq
Bachata,Vinny Rivera,Gold,5tk6YO6cLavzqoGUEl9KxQ
Bachata,Grupo Extra,Me Emborrachare - Bachata Radio Edit,3iGjLTDqokSuf6yYI83wzi
Bachata,DJ Soltrix,Traicion,03CqUQ45szj5RcHXL2UvAK
Bachata,Kewin Cosmos,Estado Decadente,5BXK04IE112yE3PlVkf2UF
Bachata,Dani J,DJ Got Us Fallin'in Love,5GaBElSZnPKdWbS3sTH8VS
Bachata,Kewin Cosmos,Drama (Bachata Remix),4z3RaHY2CpLqgCrANoh8Dr
Bachata,Xtreme,"Honey, I Do",76j7vUVcfvi7eBejRenUMM
Bachata,Mr. Don,Error,2x3wsqmFa4q9zEcTPHbQpN
Bachata,Sasha X,Kissing on My Tattoos (Bachata Remix),4vYJL9DgQCi4V1Jh6R7DnF
Bachata,Romeo Santos,Sexo Con Ropa,4iSF0oZYDXeFTGHG20NOOF
Bachata,Rotem Cohen,כל כך יפה לך,0GPWhnbbvLKa0U5QyKMkJi
Bachata,Manny Rod,Hawái (Bachata Version),2JhUf81ab40JSY124OC4SQ
Bachata,Johnny Sky,Fuiste,5OrJvSQ4jgnEYhliLCHgqq
Bachata,Vinny Rivera,360 - Bachata Version,1KpFxUXdsK2VQMrF5TTsXn
Bachata,Chris Paradise,Mala Mala Mala,0V6I7qoMHTOAybBHfSuwef
Bachata,Bachata Mix Enamora'o,Handcuffs - Bachata Remix,55sRzw51CAB6lZd9P8ZBbW
Bachata,DJ Tony Pecino,Ponte Pá Mi (Bachata Version),7fypKPJRjuoJyR5gBzKieL
Bachata,Dani J,Blinding Lights,3R5vXNAxsiHmic3rBuZ9yr
Bachata,Esme,Botella,5apjy7CY0dkAx0GRWO1LAH
Bachata,Jiory,Peligrosa,5uPWi4RGrBEQ9YvsXZ0Nm7
Bachata,Dani J,Aire,7KfTPHvxCdbdNRsAXIIdIO
Bachata,DJ Tronky,Afterglow (Bachata Version),7e7aMUWYusg72hK6ObGIN6
Bachata,Dani J,Hasta Cuándo,2L5UvyQCFUEm4Qad6Z82xI
Bachata,Prince Royce,Lao' a Lao' - Bachata 2.0,261HczVJC0Kd4KUWdTqLAu
Bachata,DJ Khalid,Hookah & Sheridan's (Bachata Version),0A2g7e4FUHJ5YJq83uyLRF
Bachata,Jensen,Limbo,6FJFO7Cdc0x9FK16ZG9tLW
Bachata,DJ Ramon,La Difícil,1eWYZlfwWXa8gnM9vy9FrP
Bachata,Romeo Santos,Ayúdame,6mjhmQB61lSVhgcmOFJv9L
Bachata,Fabbio,Diablita Remix,1CMPYloogotoC6z9n9wdQT
Bachata,Chesca,Soltera,0V8URCCVyRD89huEDFsIR4
Bachata,Becky G,AMANTES,3Q7o2zzvXj7QiSCumjBpvu
